,tweet_id,favorites,retweet_count
1258,708400866336894977,14667,9052
1259,708356463048204288,3307,1199
1260,708349470027751425,2186,676
1261,708149363256774660,3987,1412
1262,708130923141795840,3098,784
1263,708119489313951744,2477,896
1264,708109389455101952,1800,501
1265,708026248782585858,4063,1749
1266,707995814724026368,2864,1013
1267,707983188426153984,45,2
1268,707969809498152960,2485,867
1269,707776935007539200,3007,872
1270,707741517457260545,2289,555
1271,707738799544082433,3731,2199
1272,707693576495472641,3124,915
1273,707629649552134146,2353,783
1274,707610948723478529,15579,5713
1275,707420581654872064,2070,632
1276,707411934438625280,2113,543
1277,707387676719185920,3216,1147
1278,707377100785885184,3009,974
1279,707315916783140866,2283,578
1280,707297311098011648,2579,709
1281,707059547140169728,2399,619
1282,707038192327901184,2016,716
1283,707021089608753152,3730,1221
1284,707014260413456384,2115,539
1285,706904523814649856,13418,7107
1286,706901761596989440,1882,522
1287,706681918348251136,3024,890
1288,706644897839910912,2345,982
1289,706593038911545345,1983,581
1290,706538006853918722,3187,1287
1291,706516534877929472,2873,929
1292,706346369204748288,3169,842
1293,706310011488698368,19514,7122
1294,706291001778950144,1566,435
1295,706265994973601792,2515,848
1296,706169069255446529,3579,2001
1297,706166467411222528,4718,1447
1298,706153300320784384,1357,343
1299,705975130514706432,2861,662
1300,705970349788291072,2922,795
1301,705898680587526145,2182,494
1302,705786532653883392,1793,466
1303,705591895322394625,2911,1027
1304,705475953783398401,2740,825
1305,705442520700944385,4065,1459
1306,705428427625635840,3508,1517
1307,705239209544720384,2771,677
1308,705223444686888960,2374,712
1309,705102439679201280,1961,472
1310,705066031337840642,2013,556
1311,704871453724954624,3959,1014
1312,704859558691414016,2069,476
1313,704847917308362754,4693,1365
1314,704819833553219584,2447,895
1315,704761120771465216,6127,2620
1316,704499785726889984,2655,902
1317,704491224099647488,687,71
1318,704480331685040129,3148,979
1319,704364645503647744,7325,3226
1320,704347321748819968,1444,313
1321,704134088924532736,1384,412
1322,704113298707505153,1712,520
1323,704054845121142784,2690,841
1324,703774238772166656,1704,404
1325,703769065844768768,3011,1021
1326,703631701117943808,2359,600
1327,703611486317502464,3541,1380
1328,703425003149250560,3498,1219
1329,703407252292673536,2253,623
1330,703382836347330562,3220,1027
1331,703356393781329922,1764,345
1332,703268521220972544,1827,494
1333,703079050210877440,6804,2799
1334,703041949650034688,24311,11295
1335,702932127499816960,2369,651
1336,702899151802126337,1480,411
1337,702684942141153280,2977,964
1338,702671118226825216,2020,508
1339,702598099714314240,11315,3128
1340,702539513671897089,2640,865
1341,702332542343577600,2929,1386
1342,702321140488925184,3024,948
1343,702276748847800320,2279,694
1344,702217446468493312,4389,1222
1345,701981390485725185,3156,888
1346,701952816642965504,3536,928
1347,701889187134500865,3244,1254
1348,701805642395348998,3116,1505
1349,701601587219795968,1924,416
1350,701570477911896070,2574,839
1351,701545186879471618,2447,549
1352,701214700881756160,11259,4629
1353,700890391244103680,2038,510
1354,700864154249383937,2395,556
1355,700847567345688576,2268,449
1356,700796979434098688,2254,856
1357,700747788515020802,21002,8417
1358,700518061187723268,2390,721
1359,700505138482569216,2104,521
1360,700462010979500032,3781,1624
1361,700167517596164096,2426,654
1362,700151421916807169,2053,608
1363,700143752053182464,6912,2430
1364,700062718104104960,2445,611
1365,700029284593901568,1912,529
1366,700002074055016451,3028,1198
1367,699801817392291840,2772,849
1368,699788877217865730,2059,469
1369,699779630832685056,2501,1108
1370,699775878809702401,1805,538
1371,699691744225525762,9447,4153
1372,699446877801091073,5504,2398
1373,699434518667751424,2028,466
1374,699423671849451520,1251,288
1375,699413908797464576,1929,569
1376,699370870310113280,1750,391
1377,699323444782047232,2896,783
1378,699088579889332224,2085,563
1379,699079609774645248,2258,571
1380,699072405256409088,2714,1076
1381,699060279947165696,3423,1619
1382,699036661657767936,2399,1088
1383,698989035503689728,3075,876
1384,698953797952008193,2481,827
1385,698907974262222848,2336,553
1386,698710712454139905,2265,616
1387,698703483621523456,1323,335
1388,698635131305795584,1198,312
1389,698549713696649216,2149,558
1390,698355670425473025,1703,395
1391,698342080612007937,2073,870
1392,698262614669991936,4396,1795
1393,698195409219559425,15504,5440
1394,698178924120031232,2589,674
1395,697995514407682048,1410,305
1396,697990423684476929,3017,1168
1397,697943111201378304,2198,614
1398,697881462549430272,2778,1054
1399,697630435728322560,1597,497
1400,697616773278015490,2890,921
1401,697596423848730625,2769,1133
1402,697575480820686848,1882,452
1403,697516214579523584,1877,992
1404,697482927769255936,2233,599
1405,697463031882764288,3164,1268
1406,697270446429966336,4342,1714
1407,697259378236399616,3041,901
1408,697255105972801536,2847,1053
1409,697242256848379904,2325,616
1410,696900204696625153,2915,936
1411,696894894812565505,2167,615
1412,696886256886657024,4442,1630
1413,696877980375769088,2259,637
1414,696754882863349760,1370,328
1415,696744641916489729,1890,834
1416,696713835009417216,2176,584
1417,696518437233913856,3631,1564
1418,696490539101908992,1135,127
1419,696488710901260288,2305,926
1420,696405997980676096,2924,1051
1421,696100768806522880,1775,584
1422,695816827381944320,2757,1053
1423,695794761660297217,2915,707
1424,695767669421768709,1709,665
1425,695629776980148225,4199,1892
1426,695446424020918272,4087,1651
1427,695409464418041856,7981,3238
1428,695314793360662529,3335,1297
1429,695095422348574720,2454,550
1430,695074328191332352,2608,992
1431,695064344191721472,1477,528
1432,695051054296211456,2430,716
1433,694925794720792577,2494,817
1434,694905863685980160,2534,834
1435,694669722378485760,32981,13059
1436,694356675654983680,1386,251
1437,694352839993344000,1880,540
1438,694342028726001664,1460,432
1439,694329668942569472,1818,449
1440,694206574471057408,3813,1850
1441,694183373896572928,2705,842
1442,694001791655137281,3137,924
1443,693993230313091072,1732,358
1444,693942351086120961,1621,328
1445,693647888581312512,2474,517
1446,693644216740769793,1264,115
1447,693642232151285760,2348,376
1448,693629975228977152,2259,719
1449,693622659251335168,1418,337
1450,693590843962331137,4656,1778
1451,693582294167244802,1516,223
1452,693486665285931008,1627,566
1453,693280720173801472,3084,1122
1454,693267061318012928,2199,731
1455,693262851218264065,2043,452
1456,693231807727280129,2653,670
1457,693155686491000832,7260,2890
1458,693109034023534592,1563,549
1459,693095443459342336,1701,404
1460,692919143163629568,2497,696
1461,692905862751522816,2235,790
1462,692901601640583168,1618,537
1463,692894228850999298,2084,714
1464,692828166163931137,2656,795
1465,692752401762250755,6276,3295
1466,692568918515392513,4029,1392
1467,692535307825213440,2903,1232
1468,692530551048294401,1700,368
1469,692423280028966913,1366,197
1470,692417313023332352,8644,3133
1471,692187005137076224,2332,744
1472,692158366030913536,1971,718
1473,692142790915014657,1508,354
1474,692041934689402880,3115,1130
1475,692017291282812928,2671,870
1476,691820333922455552,3650,1490
1477,691793053716221953,7480,3823
1478,691756958957883396,2596,885
1479,691675652215414786,1795,459
1480,691483041324204033,2197,500
1481,691459709405118465,3726,1020
1482,691444869282295808,2435,751
1483,691416866452082688,17823,6902
1484,691321916024623104,2382,599
1485,691096613310316544,2757,792
1486,691090071332753408,1606,305
1487,690989312272396288,5448,2611
1488,690959652130045952,3312,1112
1489,690938899477221376,3770,1748
1490,690932576555528194,3026,906
1491,690735892932222976,3496,1150
1492,690728923253055490,1999,465
1493,690690673629138944,2150,746
1494,690649993829576704,1199,248
1495,690607260360429569,279,14
1496,690597161306841088,1784,546
1497,690400367696297985,1741,406
1498,690374419777196032,2969,760
1499,690360449368465409,2446,792
1500,690348396616552449,1369,461
1501,690248561355657216,1538,370
1502,690021994562220032,2578,922
1503,690015576308211712,2299,659
1504,690005060500217858,3383,1534
1505,689999384604450816,1304,329
1506,689993469801164801,1349,406
1507,689977555533848577,1264,409
1508,689905486972461056,2256,623
1509,689877686181715968,2796,1044
1510,689835978131935233,2016,688
1511,689661964914655233,2992,850
1512,689659372465688576,9522,3465
1513,689623661272240129,2039,580
1514,689599056876867584,10751,5014
1515,689557536375177216,1898,404
1516,689517482558820352,3123,1296
1517,689289219123089408,2067,846
1518,689283819090870273,3017,1004
1519,689280876073582592,1823,638
1520,689275259254616065,1052,225
1521,689255633275777024,2349,973
1522,689154315265683456,2855,897
1523,689143371370250240,1865,454
1524,688916208532455424,2495,772
1525,688908934925697024,1941,708
1526,688898160958271489,1923,710
1527,688894073864884227,2059,620
1528,688828561667567616,1276,321
1529,688804835492233216,886,170
1530,688789766343622656,2052,604
1531,688547210804498433,2397,627
1532,688519176466644993,2148,657
1533,688385280030670848,8535,4075
1534,688211956440801280,2076,751
1535,688179443353796608,1977,527
1536,688116655151435777,2609,697
1537,688064179421470721,1595,323
1538,687841446767013888,5012,2249
1539,687826841265172480,2516,1009
1540,687818504314159109,2279,862
1541,687807801670897665,2198,657
1542,687732144991551489,1616,595
1543,687704180304273409,2240,764
1544,687664829264453632,1802,470
1545,687494652870668288,1755,527
1546,687480748861947905,1473,221
1547,687476254459715584,1826,481
1548,687460506001633280,1907,491
1549,687399393394311168,1748,551
1550,687317306314240000,18625,8333
1551,687312378585812992,4001,1726
1552,687127927494963200,4964,2049
1553,687124485711986689,2016,461
1554,687109925361856513,5353,2227
1555,687102708889812993,2168,870
1556,687096057537363968,2076,551
1557,686947101016735744,7974,2899
1558,686760001961103360,3238,1256
1559,686749460672679938,3198,1316
1560,686730991906516992,3801,1088
1561,686683045143953408,2606,730
1562,686618349602762752,3407,1237
1563,686606069955735556,1750,490
1564,686394059078897668,1590,631
1565,686386521809772549,3006,791
1566,686377065986265092,2045,514
1567,686358356425093120,1993,599
1568,686286779679375361,3709,1521
1569,686050296934563840,2061,665
1570,686035780142297088,1061,104
1571,686034024800862208,2840,1037
1572,686007916130873345,2277,363
1573,686003207160610816,1679,563
1574,685973236358713344,1936,477
1575,685943807276412928,1498,534
1576,685906723014619143,6890,2584
1577,685681090388975616,1884,110
1578,685667379192414208,2178,508
1579,685663452032069632,2971,1331
1580,685641971164143616,2688,695
1581,685547936038666240,30332,14092
1582,685532292383666176,2805,1045
1583,685325112850124800,8672,3577
1584,685321586178670592,2438,578
1585,685315239903100929,3027,944
1586,685307451701334016,1923,395
1587,685268753634967552,2834,1071
1588,685198997565345792,2138,588
1589,685169283572338688,3776,1273
1590,684969860808454144,2215,326
1591,684959798585110529,6284,2807
1592,684940049151070208,2963,944
1593,684926975086034944,3216,417
1594,684914660081053696,3215,1320
1595,684902183876321280,1717,463
1596,684880619965411328,1920,724
1597,684830982659280897,32312,19638
1598,684800227459624960,2513,902
1599,684594889858887680,8169,3164
1600,684588130326986752,3806,1275
1601,684567543613382656,2758,1101
1602,684538444857667585,2435,855
1603,684481074559381504,3563,1069
1604,684460069371654144,1811,503
1605,684241637099323392,7473,2946
1606,684225744407494656,1141,183
1607,684222868335505415,3510,1240
1608,684200372118904832,1983,945
1609,684195085588783105,1760,456
1610,684188786104872960,3218,1047
1611,684177701129875456,1863,592
1612,684147889187209216,2738,1368
1613,684122891630342144,1861,425
1614,684097758874210310,3782,1297
1615,683857920510050305,3512,1020
1616,683852578183077888,1791,315
1617,683849932751646720,2410,851
1618,683834909291606017,2411,1019
1619,683828599284170753,2582,970
1620,683773439333797890,3069,1218
1621,683742671509258241,5969,2996
1622,683515932363329536,6781,2610
1623,683498322573824003,2929,872
1624,683481228088049664,2444,902
1625,683462770029932544,2240,620
1626,683449695444799489,3573,1456
1627,683391852557561860,7040,2173
1628,683357973142474752,2664,822
1629,683142553609318400,2641,933
1630,683111407806746624,3141,816
1631,683098815881154561,1995,588
1632,683078886620553216,1855,517
1633,683030066213818368,1997,667
1634,682962037429899265,33719,14844
1635,682808988178739200,1625,154
1636,682788441537560576,2278,1016
1637,682750546109968385,1401,398
1638,682697186228989953,1213,333
1639,682662431982772225,2809,987
1640,682638830361513985,1903,534
1641,682429480204398592,3175,1044
1642,682406705142087680,6955,1584
1643,682393905736888321,2067,595
1644,682389078323662849,1538,423
1645,682303737705140231,2815,883
1646,682259524040966145,3798,1078
1647,682242692827447297,2963,1036
1648,682088079302213632,16748,8855
1649,682059653698686977,4529,1526
1650,682047327939461121,2949,847
1651,682032003584274432,6047,1789
1652,682003177596559360,2856,1365
1653,681981167097122816,2593,917
1654,681891461017812993,2268,744
1655,681694085539872773,11790,3681
1656,681679526984871937,1627,399
1657,681654059175129088,2412,819
1658,681610798867845120,1727,416
1659,681579835668455424,3248,1175
1660,681523177663676416,13140,5193
1661,681340665377193984,1517,246
1662,681339448655802368,8547,3694
1663,681320187870711809,2403,671
1664,681302363064414209,3594,1619
1665,681297372102656000,2955,853
1666,681281657291280384,2960,993
1667,681261549936340994,1333,235
1668,681242418453299201,1355,469
1669,681231109724700672,2236,437
1670,681193455364796417,3407,1333
1671,680970795137544192,2208,583
1672,680959110691590145,4210,1818
1673,680940246314430465,2920,935
1674,680934982542561280,1911,391
1675,680913438424612864,2208,562
1676,680889648562991104,1609,323
1677,680836378243002368,3181,1183
1678,680805554198020098,1973,607
1679,680801747103793152,2185,739
1680,680798457301471234,2600,937
1681,680609293079592961,2409,624
1682,680583894916304897,3298,1186
1683,680497766108381184,3884,1729
1684,680494726643068929,1572,438
1685,680473011644985345,2343,669
1686,680440374763077632,1321,440
1687,680221482581123072,1355,260
1688,680206703334408192,2583,1042
1689,680191257256136705,1976,441
1690,680176173301628928,3552,1392
1691,680161097740095489,2136,669
1692,680145970311643136,3310,1557
1693,680130881361686529,2111,854
1694,680115823365742593,2493,822
1695,680100725817409536,3300,1245
1696,680085611152338944,11718,8125
1697,680070545539371008,2382,771
1698,679877062409191424,1789,576
1699,679872969355714560,2010,596
1700,679862121895714818,2246,554
1701,679854723806179328,2610,1099
1702,679844490799091713,2186,687
1703,679828447187857408,33078,12547
1704,679777920601223168,2854,995
1705,679736210798047232,1910,714
1706,679729593985699840,1991,747
1707,679722016581222400,1537,425
1708,679530280114372609,4363,1880
1709,679527802031484928,2422,649
1710,679511351870550016,3068,1143
1711,679503373272485890,2906,1332
1712,679475951516934144,1920,578
1713,679462823135686656,29328,16949
1714,679405845277462528,2158,1073
1715,679158373988876288,19380,7218
1716,679148763231985668,2552,920
1717,679132435750195208,2698,1034
1718,679111216690831360,5417,2306
1719,679062614270468097,15455,7186
1720,679047485189439488,2055,585
1721,679001094530465792,2590,1092
1722,678991772295516161,2065,1015
1723,678969228704284672,1498,408
1724,678800283649069056,2352,816
1725,678798276842360832,3158,1027
1726,678774928607469569,2570,819
1727,678767140346941444,3215,1222
1728,678764513869611008,1479,413
1729,678755239630127104,6469,2919
1730,678740035362037760,3390,1484
1731,678708137298427904,5116,2178
1732,678675843183484930,2597,1315
1733,678643457146150913,1877,359
1734,678446151570427904,3651,1371
1735,678424312106393600,4989,2265
1736,678410210315247616,3819,1607
1737,678399652199309312,73273,28478
1738,678396796259975168,1454,372
